"HolderAddress","Balance","PendingBalanceUpdate"
"0x4a14652260f1a21fd780526dbdb02b05a6184214","0.0368601118695667","No"
"0x6e3a6d1576bdaae1cb922d817c4df2fef9c8fc14","0.306612775022907","No"
"0xe18dfd2b08739af8ee445e968f9afed3a7509700","0.307473948260314","No"
"0xd050cbeea683248b47f0f41c9d567374f1845a27","0.0429854264181537","No"
"0xf8c2043e5d68624499a0e8114da47ca612fc1bb3","0.0613225550045815","No"
"0xaf2d7d20f73feb6c234c995a90b80986b9ff1c72","0.137681387511454","No"
"0x0b4dd75b1c9d863de7986fa57bf3a6292ceb1d08","0.0355243918952958","No"
"0xcb1ce129cfe27680beef15de63a4e98dc86ca2e9","0.0298889288636008","No"
"0x12c70f9c2afc7fbe4a359e08a904ae8ccac4b6f1","0.153306387511454","No"
"0x6a72dc47a35fdebae721afb4ff2a195c478eb6b3","0.107314971258018","No"
"0x3b63c615f01294eb5a77b82cd720b0d2a3b12b01","0.020652208126718","No"
"0xc86531d1224cdcd21ddb0b92b53e80035b75e403","0.0197894903849921","No"
"0x108c338636e00220973d480eb20439568af3418c","0.149167922151638","No"
"0x6cc9fb7991cfdb6f05be4ced4c76abe3ff29d536","0.137681387511454","No"
"0x475021e2cbfe925beafb63084646eaa8ffe195e7","0.286787060580872","No"
"0x7b9dbc8035d0dda3204bc7eabcbdfa1f017ab1f0","0.269745249122377","No"
"0xf38b07b8ac72ad70806e902c2ecfb7edd36ca3f5","0.0131973274535386","No"
"0xebe2df6a4d8857b70c89c936b419e327503c8c31","0.268935046217672","No"
"0x01ca981fc89358fa3ee06d32c7bc9896bf4d2043","0.0673091984316506","No"
"0xbde70adfd16ab60f7307787c97a8fe959a80827a","0.0137681387511454","No"
"0x0abe9bba35ab27a075d0d378ff9d161de8d5b594","0.0267430942614821","No"
"0x332d359992a3107697d47aec107a465ced67b404","0.178769105652272","No"
"0xf5f0323283abbe236331cf27729ca11d27d8c21c","0.306612775022907","No"
"0xcf07669e0c35391b1d736302e116c42f2985cff9","0.0245290220018326","No"
"0xe5845761e7773976055f2559ca54be41f09d9e88","0.222381556069771","No"
"0xf3b1c99ff41836dbd20eaa1a5d502213a49ec997","0.316667191276343","No"
"0xc13f9e382fcce464a43a26769b18616d9c057139","0.144565456887026","No"
"0xfd250767dcbe59683187ebf8936f6c072952bf72","0.0691688324035545","No"
"0x74359187bc4fd33725491bda5ccd0c256b2866c3","0.536572856290088","No"
"0x6b9555aa7a2f42c34e84580cfdbec72b244546d5","0.0131348043685927","No"
"0x74d735859087a771e1eec9b0ff9081705c387f54","0.162948400384781","No"
"0xb3f42f241036ec13a24b813752f8ce8a586f8565","0.144179949001994","No"
"0x87ee46b439bf98c2517eb830b7892ba276001c1d","0.020652208126718","No"
"0x039bdd40fd4da9c9fcea5a124875ec048ecff2ff","0.0612830332066035","No"
"0x0b323edfc8b4eee3fdceb68e56bd262ce58cd7e7","0.020652208126718","No"
"0x911e79798b8c4dd5b4a9598f1a7e193dacc0f47f","0.306612775022907","No"
"0xebac0db9dc65a8126f86fbadd097e20d22ada019","0.00413044162534361","No"
"0xf8a841dcd02a6a8891ce1b007902f7ec9cc346ef","0.137681387511454","No"
"0xb9dac6b067798025552fa929a31c7bd5343b6982","0.0919838325068722","No"
"0x62fcc1014514831e88b8b0d355264bc023f07b96","0.121550873307707","No"
"0x63019e7de1a32553a86a158dc01c07be6c9a02fd","0.0370564619162538","No"
"0x1fa0e1dc5370800841cb61159ece1abc4e1adafc","0.00010698004867665","No"
"0xf167e0de91af0ed6638f44a5a781037f40663e2e","0.164389182754811","No"
"0xc3c4dd5bf4ef4a3e84dcc19ed6de85ebaaea02e2","0.275362775022907","No"
"0x35642de97d6376dd55240ffd35fafd2619515e54","0.00824678464858682","No"
"0x000000000a38444e0a6e37d3b630d7e855a7cb13","0.000205175359330754","No"
"0x473d3a2005499301dc353afa9d0c9c5980b5188c","0.00652473242594457","No"
"0xf3e16a28b09be3836e66f091613c230128141fc1","2.1212425941374E-05","No"
"0xe766966755d576670e8245fe9f48fd58d27c5bd9","0.024763870669783","No"
"0xa1b908ba5466e291d4f3ad0e87ce0d30c6fb8f89","0.0281517422175583","No"
"0x617a43741dbdc2295a26d9173acda2a097bf015b","0.074880584576204","No"
"0x8cbc223df02067476b7f3577eb6b0ac16f8e371d","0.00167023689063735","No"
"0xca974212c36a867e17acb913e855ec14608edc4f","0.000155970486922699","No"
"0x22c0d2167ea71481938ffb9d9701df75412ef00c","0.81014615464702","No"
"0x54c94168ccbb90250ecfe538cf1919f84868bd3e","0.000489089184415228","No"
"0xa287367e9ccbade60a395abadfc9727a51cec01f","0.0188950163497836","No"
"0xb0fcc1997904231590973d37f573d8567fc2e847","0.276739588898022","No"
"0x832094af9771a7b9f1f6dbfae6a93ab46081363d","0.0508290287716053","No"
"0x99b25f2b6a5ccb8dc45ea07041f6caf045d8eda5","0.0159924796823061","No"
"0xf9c39e625a789c61261d70d2febead4761485cfb","0.102239943030074","No"
"0xa429d6711e4d85eb8424944e06335131370debee","4.667222602314E-06","No"
"0x12f024e78a3159b3d80b968e6066c0952f6877f9","6.3013766107368E-05","No"
"0xed20bc9f8be737572d7e40237023c7a8fea3449e","0.00138459236215408","No"
"0xe1723b994e30236b03053538773d8f75aa1ee1c0","0.0245368313291671","No"
"0xb5e00b32bbea4a4ecc7a28fd7f7a1248bd2822c9","2.9771654014321E-05","No"
"0xa0edc4069b66eed1eba58029092b24800fbe096b","0.0137681387511454","No"
"0xe68f49c76537e1d2946bd39ffeaeae7b24b768d0","0.00347744062204753","No"
"0x113b84cda038587f0e7a5e6bdb74cb03cfcc4f23","0.0313288249825323","No"
"0xa06bccbef7cf39ca79ed193d38a46c578a03770f","0.000838692933180086","No"
"0x11a42db923de9bde2b71186f832b1f890f999888","0.0321940913774053","No"
"0x136f76eefd8035221400f5d120fe136c7a18f1d1","0.00991816899337093","No"
"0xb6e05cbd4fdc7397066bb3e8bf8ca69c20c88e44","7.329551339998E-05","No"
"0x8ce14044db30893212c37dbbd845646261aeae41","0.0275362775022907","No"
"0xbd52c39341161c0943799436660d34b90bc71bc9","0.00682919755950069","No"
"0x5be4cb2f7b2c8ab1b0aae6cf5aa4a1cc398aeb6d","0.132977765448432","No"
"0xe57a86c232b4db760caff9d5fcc3ce893034ca67","543.157907787925","No"
"0xcd4457a605916b9cbb8530bb34cae91a44ba5905","0.0468116717538942","No"
"0xfc6da9d2117fcea00a900f4fb9f56ff3f69e7863","0.000260826908716781","No"
"0x8cc427e103c17cb3f5ee17c81df156ea4deeb57d","1.2937157826373E-05","No"
"0x802770f7dae07acdf91848c004ae61acc94f3885","0.00497089823030185","No"
"0xa7c21aa69e6fd0ad7f5874e7af5d94854545df39","0.0437843513038728","No"
"0x44087c57add67bf4672dd6702869dcf4b97ad850","1.7577766681E-08","No"
"0x1ffdf81d1244d63c137839881de12467e521865b","0.100438921516019","No"
"0x9cdb7121f89e8135aeaf5e2bc8006233fe23f426","0.0261746611406066","No"
"0x622a3b93fcb0c2d8cdc5012794e76ced9b3b3bc7","0.00363150925750021","No"
"0x032a236f97f6247bc23a6710ff77ca14ebe0e7a5","0.570586732930141","No"
"0x6327a554c7e092ed1fdeed6cf9dc363f7eaa619b","0.000281632330046879","No"
"0x4adc9a76c78fe807f08fce5a14b15ccbbf68a7d8","0.224714592086693","No"
"0x13b39775583e0888f9836782acf9f1e50f767ca4","0.000747065740931157","No"
"0x5d4a5a059c10cb3161fc8637090603091689f44b","0.00502405615683104","No"
"0xdd4e5108f538f7f12887c85f7e5f1a7a0bdeedbc","0.00020154543285671","No"
"0x97a0bfe60131b4df078fcac1535bd22d5dfa364d","2.44141321816E-07","No"
"0x6eaeaacf2a58eb87eaf3b45e876cbd773c7d446c","0.00188133013624602","No"
"0x5d50be2f7eb12f014777b24be0c7170bf48cbed3","0.0162182567784342","No"
"0xce0f7ac74f07df7bdb664aeb4dc97af31e6bfe37","8.5489470778683E-05","No"
"0x80b5da500b832ae5fca7514079375cc70ddbd20e","0.00801461881022314","No"
"0x6cc4218e9a6de27c37ec342b2e4f2af983b0c758","0.354891633865799","No"
"0xdf43b94364e63e4580d0d38505a382a0596ac9b6","0.000990763675329224","No"
"0x0017dfe08bcc0dc9a323ca5d4831e371534e9320","0.0194799753438136","No"
"0x2e2afafbeeaa08d6883dcdebee84a2d623a9ceee","4.1509594954013E-05","No"
"0x398625016bca21f01cf193ff0439dacc4161eb4e","0.0053759752395522","No"
"0x5e0679b7b4c32bffcde69b5fefea89e77564ffe1","0.0319326764224319","No"
"0x7b95e19222d09e83084f6656259b4749fc48352c","0.00039249198156804","No"
"0x2499b72dd1c73e787371555c589d3a25c0d43dde","0.137681387511454","No"
"0xab31af4109ffbca760366c801c94daaa88888888","0.00136638025157154","No"
"0xae256cd2d13353e549d09aea8d4105c8d1cc09d8","4.1242636889652E-05","No"
"0x7cbe0db898e210d0e5f8f361b0e3c25186beba4e","2.508947598568E-05","No"
"0x5e29fc164189ae03f7f05ab4a6e14620df60501c","171.155630602063","No"
"0x730deb3ccbf9468fc6b996af8a8f3e5dc10c148a","0.0151611807213252","No"
"0xd4400ea773c614a8859463f2e31ec90852d216f5","0.0185848280635106","No"
"0x68ac4d51b42f3a7eae87dd466e99775ae409c62c","0.000139038887896072","No"
"0x43f6beb3c1f92fe004fd09b5a264fc5866f4788e","0.00456532502879667","No"
"0xa8ea5ed5b7b99b7351f4c1357e913d20b49746ba","0.00193761418727086","No"
"0xa94b40c53432f0576e64873ce1cead1aae62fc90","0.00563328820096479","No"
"0x9a155521e258b2ed3575cb2743ac7a14fb3c5508","0.0101001406528585","No"
"0x53b66c4c61a1a2c6d0d15a287c27c03745208ebc","0.00180436039042106","No"
"0x48884488ec2fa70e822454c06b446f20095a8056","0.0434127984985426","No"
"0xa85d0f31b33fc9adaf47887467f174a3abc18ca4","8.6980732624508E-05","No"
"0xfb9ae8ddee587e535f9075dde3badec86e2a8e04","7.8642934194901E-05","No"
"0xb0e04e200ad4bc5cbefd636a03a25c0884c85969","0.00584927492840429","No"
"0x208a49466ab60086affc830deb5b325b676afd80","0.000142708614701718","No"
"0xd138a2386ffd3b0a1a8f20db83760a7aefcd07c6","0.000205550706768032","No"
"0x98cce0e9d29944f9741f83366b020fef1a87af67","0.000261723144701104","No"
"0xc24241a51343561dd4d0d454fc26c0701b96b61c","0.000142552140273625","No"
"0xd31505813c228e95805745bfbc15d0e1e8f7f0be","0.00017551775031065","No"
"0x937edc8c1bb64ad7711f4a5d7aa17706d987bae0","0.0481884856290088","No"
"0x7f04cb35dc0d7261130ec43595cef3e1ad836764","6.88406937557268","No"
"0xe5852547ff5e91e44a013626b55ea9387af6fa99","0.994296237689375","No"
"0xf58e94a379b5041bca55ae83ff520628d0d4238a","7.5787232680356E-05","No"
"0x21c70487aac2b9f9a2f336ff108a46c1d6493f27","0.000250151193136332","No"
"0x3e97392738081abe67f7674b28204fccc0008d40","0.070112178129373","No"
"0x24cc30bad5faa5d743f960fbf70e0a8717b43bb9","0.000132461067621762","No"
"0xa1ecd0b02df00f88635c1a588c2bb8c09d6c7603","0.0049152022851581","No"
"0x2ee25ac9a2f58e9ca3a0ebe5159585aeadf0c999","0.211371251402053","No"
"0x2579fa60ef7f6e0ea5e981ea24a8457273d7a1ff","0.00663449256050309","No"
"0xe87743ae9ce1311a0997bdd5cd8f0e4533c60062","0.000537339218250892","No"
"0x0705810e522b68da0d2d40193f1941498901b75a","3.73899724412E-07","No"
"0xbdd721e05404fb319d4eaf610083484335b2cb7a","5.5322629775964E-05","No"
"0x7105680c926e331b8b6dec6a3f78a0c3a5616d76","4.00815105897E-07","No"
"0xf8aa45bcf1d983bbd827ed554f7156f6abc8cd7c","0.0370446678781587","No"
"0xfdc68b3c8f7d66f0e1745d5a31a1c6e925ed4e3b","0.0367935330027489","No"
"0xeb09ff0239c135c1b2eda6d6dfbf5ac94276b651","0.00766506937557268","No"
"0xd31e15811507f9e6308a0d9dbb3b0aaa60d69c4f","0.000321290577980406","No"
"0xcc5410dfa396db634428405e81ba6cf79337af73","0.0316210646443008","No"
"0x89e408bcbfe98708df3a76efe79692385cc62b18","0.000112918067824531","No"
"0x7fa02bda84034b71213871ef70627b4052d35a94","0.0245601676324035","No"
"0x6c980d9edb46375e7d71e57a856edf196cb2e7c4","0.00294700669482081","No"
"0x9fe26e74ed5f6cc4248e31a51577b496d7a077c9","0.0965683169528847","No"
"0xca1517ad27d7aff7e5a83ca6b3d2c6c206813805","0.00742749596527132","No"
"0x76138bfb06c03eee0b7c84c0e855b69adb6e591e","0.00111379274904936","No"
"0x6df4e0acf2ae5b48d8214ee5aa90b32b3a9ff8ea","0.0065493528528757","No"
"0x17296ac06841f29268b97ba2be6ed6eaa1399185","0.00528524055369303","No"
"0x72ab738e241b673c0fd9a9e319f471cb04d43a11","0.0061610784226795","No"
"0x112dbd8be6c4d4768a991cecebbd2009428d44a1","1.956634692E-09","No"
"0x614ddf0dabf23610f1bd18ee8278affe604a9c0e","5.887720265E-09","No"
"0x876144bfdd443662e9002165eb3577e55cabefef","1.6594961468E-08","No"
"0xaaadc976bbf430754673b017d334ab860554992c","2.231324806E-09","No"
"0x8dd08613b4de76840d485e98f679343e31eb867e","7.74392982E-09","No"
"0xc634d0ab19069519ca32cab5d117bd8b168bdee1","7.434182224E-09","No"
"0x70cd4f8d3641521054197f91ff72c9e6cb685743","1.1441138339E-08","No"
"0xbfe3c857483249723268e81216b330576055f987","1.0654575816E-08","No"
"0xaf1ebc41dd281aaef292571613c8e1f3b0a192dc","2.2195437844E-08","No"
"0x6b934dcacda386dd383d6d9aa9880db82db31a08","2.863936267E-09","No"
"0xc99016554ce7af7064f9c10aff3ee40a956628c6","7.500749129E-09","No"
"0xd3080233bf81fa4c77145cb177c4184fbb40a19b","4.619219104E-09","No"
"0x61da61b2e922e5dfb68a2785977f208ae691e913","9.451239706E-09","No"
"0x052ca461b417c7f3dc12f820b7c9afbbac97f1a6","9.5767255892271E-05","No"
"0x574b4546cb756a8d36edf5907f4cc963a3cab612","0.00709478378640309","No"
"0x7fdc473317b966c136ea0b8d2925e2e4772623cf","0.0461433973058298","No"
"0x7f049056383d8b67d48d7b754676e5dc7b10a92e","0.0107153568172204","No"
"0xc79c88386c95130bf7c20a184cb8281ed639fab4","0.0801238554867984","No"
"0x44bbfd26520eaba6e58995177a4e74284840d2ae","4.26970603E-10","No"
"0x4903cb9e427ded0e36598bc65c815052c98afeac","0.409970910224618","No"
"0xd4ee5f7c636a979dd167af6c0b77b4c196696795","2.4211736756E-08","No"
"0x69811750c85e8c63b6a80db9c461c0c026641db8","0.000208722141823939","No"
"0xfce095a89724a89c164d2f612b1f8e97bb284ec6","0.0766536937557268","No"
"0x8483b759625b17867c8dce0ebd2a6f2fbe357cf7","0.00127276402421269","No"
"0xff2d422c9db069135058655c6454bc586aaaa9b5","0.00277403314846948","No"
"0x42f6a801fc9d64b91b67298265b74ebd017e40f2","0.280870030523366","No"
"0x93059a1683f5d250e739811ae783b06a6e89eeb2","0.000973786796177129","No"
"0xca2e26d2df6c1f857f8e53871f4ca3526114c447","0.0024729333288479","No"
"0x9de33bee1353e65fe86cc274f86ade0439021576","0.0206268426129343","No"
"0x89f5305442f0a6f01b416d13aa76c799831bb701","4.5176968E-11","No"
"0x7df67073c591dfe102295a8492dde45f9b0a112f","0.0030545919464183","No"
"0x8ba399872f95a6f68909514e8a32ed15fa3286b0","8.019994736534E-05","No"
"0x89932cd2453656d7c799b316e56d38c0a93f7d7d","0.112088187093607","No"
"0x5714cb638566f2d8a98fdab4b1d2973e46cd65fb","8.3419032780764E-05","No"
"0xb36ff10d15b2499ef52dd4b15b2a846c9f4249f8","8.5139717151123E-05","No"
"0xfcad2528637a2d175ec6fcbd17c22d7794ffc96f","8.3479243830632E-05","No"
"0x574f09b4d3bebb5af359033f3e8674e2fc7d419e","8.0784560215602E-05","No"
"0x13a9c4fefc49ee1341b4574683eb1fea6cb535b5","7.9698430713833E-05","No"
"0xdb59d3d1f08d216dc2dce5b5d318ae464df53142","8.6733368328482E-05","No"
"0x93b52af6b1363c80626c2b118819033ea31d1437","8.673890894891E-05","No"
"0xb797422b21e9d0605a44f941834241dac0a0984a","8.3531878740991E-05","No"
"0x3641a231778943467825640e40bac61c1bd1bb94","3.20839238535E-07","No"
"0xd1e7707a031c6becda7014d37e9d42a3d1477f03","4.621933E-12","No"
"0xbd627e14034bec222a165af39dc76f17ec9f0a0e","0.0290395966264016","No"
"0xf6a69cae38032a11988e6828e21ed2c59af71682","1.6263149923328E-05","No"
"0xe2600985e5fbc98fb6ce12cee39edb36fa1aa8f4","0.00539681887204585","No"
"0x80c9f5cf673d93f606bb7a0ecf8a38be255e9684","0.00113600540944479","No"
"0x8102320056e5b61e4031bff9d1907145c11d05a5","0.000225592988801755","No"
"0xf2da8f2300e994c08120ee5e6f48456048f22e37","1.13530964712E-07","No"
"0x757056e3ab3c65c6c8c710f7e6f9a8327cc6bae7","0.000572713548929094","No"
"0xe5ac618ef4bcfb17f2611169e42587346773c2f3","0.000269390913399536","No"
"0xef25b83cd396cb5cd3f59546d25b93dcd6c2bf3c","2.17987521145E-07","No"
"0xe3fd94d519d1693721a93af6ce1662eb802d50f7","2.705068684E-08","No"
"0xf645a8121202cd81314d5c7c72ebd6f51ee83abf","0.0032610022535566","No"
"0x57ce7e454686dd1b3b3f1812a908b74c33824756","0.0010380934545824","No"
"0x463fd65ac0f19e037ec435c2a61c22171a931456","0.00415389738299067","No"
"0xc8640e293667fb614596a9e404b5127e0670a3fc","0.116442106358518","No"
"0xda5c94825feb00d9397b0496e25b362784c7992e","9.7114068440576E-05","No"
"0xcadb7b67b5647f79bdab47e147c083869fc96f1d","0.000287799776113864","No"
"0x96ffd5956b2fc04c6a024a10fa7371797b1d9797","0.000146856809007875","No"
"0x14602524171f1ff792ce532bed1fb3ac6e2fa9df","0.002","No"
"0xc60d56459a6b65ff155362fc25316a676fa01e00","0.000234275555291996","No"
"0xeadaa45fc7e8912d8aabf415205830f6b567610b","0.000181922233349021","No"
"0xfdd86ec1ab92b58f8d979615a82289e0d9d03a4b","0.00132876853431381","No"
"0x701ef8fb1d9c8fd98021ea1416d8771df682221e","0.00961715760728477","No"
"0x9926798e40933b90beebb98aeb2c432ea690984c","0.000178568612262956","No"
"0xca9ba74ee20917211ef646ac51accc287f27538b","0.0301477179196007","No"
"0x6e3246041a89d2e70609ce6f4ac0db785bd8768c","0.00243742444847384","No"
"0x9cf7adeb14c2884a37546de3f15cbdd832d4e05d","0.0305609558464859","No"
"0xe52a370885a1421873272449ee52caab42e2abc9","0.000112209769045002","No"
"0x4a377d40a68b8dc69038eb0a92464046e8205160","0.0520143204459396","No"
"0xc54e81beef44436fe276063f4931f7272c06e84e","0.000604601768205888","No"
"0x7c9a10847f76a7277ff585517edfd040da0dd2a9","0.000458711251998205","No"
"0x131a83a2e2a89a0cc1fe09fd257ab5fd0e8cf4d1","0.00835349662023635","No"
"0x73914ea08d08944404c9c9aa14b137532b3a32c0","0.00534577327222897","No"
"0x09e3ab1ce8126bc411d7132cb4673409a60023cd","0.000659740377805276","No"
"0x583ae442a93b098bbc0556a5e4d892c66aea6b47","0.613225550045815","No"
"0x5abc5f885e235c30f99c80b9da8d21f85f65aea2","0.000571928012527932","No"
"0x3adbab7cd849abad03e3d27feb514adcab6cd5e3","0.00247322202613143","No"
"0xd1ba9fa36bdf2a84e788f72d69b5eef2464af9f2","7.5818402509761E-05","No"
"0xe53959fa51f8136e31382263c5ca73504fc25708","0.00185011145654913","No"
"0xb6c025be0bfc69a05c61daf34e7f459bbe166ae1","0.00609095708366642","No"
"0x9bdb474f5f6af22dbeeb6f2aef946b5f1c29a40a","0.00260178827447953","No"
"0xb84dad90f49f6066496c7ff54540c72467560eee","0.00071372296343358","No"
"0x2d04fb4f94328e2dd539f820622720e236d27525","0.00048543968466528","No"
"0xd473781816837c7cd2fadc34e66f09786d2e2694","0.00606922581276348","No"
"0x6fe691013421e1089a241942002413b56e2b6232","0.043","No"
"0xf64b68fa46f10a8f976707aac8f3a5d106cd34cf","0.00170834804856521","No"
"0x254131cd3f52733ab6190786e814225df9bf9b35","0.0230557640875071","No"
"0x60b3c2478c0ae1a7913d0f5a8b0f0d861245b077","0.885175944695913","No"
"0xffb8c9ec9951b1d22ae0676a8965de43412ceb7d","0.0047007854885885","No"
"0x406bfa284e05632bfb193c1052968b1bd87b7c3f","1.0453410582576E-05","No"
"0x82bd405506c462bf31bc6ce15c69e6541efcc4f6","1.4198078803411E-05","No"
"0xcd72dc7724f5944adcd6d7e1fd541ed6a67ad085","5.342382107912E-05","No"
"0xcd09f69f4845fe863e49fbb40b13debfe477dfb3","6.948202181708E-06","No"
"0x5033724d9d1314832973f50188ae6afdf83b7e32","0.000379592365292745","No"
"0xd668337cb6b623216a93e55b76f8af19af10abf5","0.00160690040649764","No"
"0x31340e67aaec149528480e5af1c71ab5c53a35bd","4.8757070503765E-05","No"
"0x2dfec97f3221da9d9bccb6d2f706ad1b53411454","0.000261074225614662","No"
"0x076151f6f08f3bf697f9fae626560a71b7666231","0.00311193368752957","No"
"0x98375abc053ed6df83cf759876e647f314fe6896","4.618685775108E-06","No"
"0x6da3471c674fbafd2fc8c0fda8895219ceb3bb77","0.0092424225416543","No"
"0xe8e503bfa43fad253539be4564f57c55a2e6897d","0.153306387511454","No"
"0x06b04a5e95620dbd13a2b27bc359e0a77f263051","0.000705763868740808","No"
"0x2ca053639c4ab1f11c5455c017bd962f45e6048f","0.000619310363597956","No"
"0x686ef7eef24b4459f8d1b7fc6fcfe8eece70ec41","0.0755361493681045","No"
"0x05ff25c26352ce316c183fa226ed4de4b07e9e6f","0.03558112654641","No"
"0xd1db12cf4703cdfd395fe86e0a8be030da5628a8","0.000271409851499208","No"
"0x3ec24fe2b71ded0b8f4525a7e514c1ce4ce275d9","3.587591E-11","No"
"0x0d6a9963f7b362c3d50cfdfdc9207b4d8e766c13","0.00316502279011759","No"
"0x2182744a243e50dc5bf8e1cb4657748e19646f60","0.00283681898980844","No"
"0x52aa82ccd93b10e50dff50f5ba785b770aec398c","1.2955645E-11","No"
"0x790971ec2d2e22bc1c87930986d1bc39414599bd","6.12169444986E-07","No"
"0xeb3f3f5b1ec4430451059cb6bddc984f723c037a","0.0446475959040921","No"
"0xb876fcd14fe2b0a4da9fa119c9c982342630d448","0.0021206369274175","No"
"0xff27348bf6c120079386b1665303652cee30dcf9","0.00532289538765861","No"
"0x90e972335fbbb7e14f5f548010dbc1ca172b44ec","0.00106781133583883","No"
"0x0436d45905fb55572472b7dd9037154dbb79a3ff","3.8065242166345E-05","No"
"0xabe67cdb514ff5e6faae385e2847907b571d2f9c","0.000609405434916022","No"
"0x559b4ef61c40d37f63c15b82bf5dc864dd80a23b","0.00299105373923074","No"
"0x0885c444865abba5afaa862d440bb6da1d57f55c","0.0047331673205957","No"
"0xb77707e2066321764baebdf4692e87214cc535c7","0.0990153098874431","No"
"0x22cde4d4d45e7d7d000d9042679243e85ebedbe2","6.0000022265612E-05","No"
"0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26","0.00383701024623027","No"
"0x1eefbcffd159a7250864946baaab5d880caa930d","0.413044162534361","No"
"0xb9f987edf468d7da5abc6d14bc9e98c9c0c39195","0.000211891729884248","No"
"0xef027178de9c27d4c141c306aa7a991508f53ee4","0.000175550389809734","No"
"0xa58843b38932a73d482e91b9b6b0bf3482d7bd67","0.000206002436238326","No"
"0x235a7cf9cec7d8319494a56f1666b865e865a77e","0.000191060487527959","No"
"0x93d684dd66ec4f8c03002bc4d40901003c2d1562","0.000191071465429444","No"
"0x6d0a4867fc34d35428e3e09e69113a3cc592e110","0.000212294113264592","No"
"0xe4c150ca2c8ebe812848740009e95084935e3407","0.000195310790532875","No"
"0xfb6a736f118942de00cb7cf9a4aea1948719bdd8","0.000193272533303726","No"
"0xd3bbf6716470b6797a7ee964ae20c6fe1ce7dd3f","0.000175704682237773","No"
"0x72c2c21127f98c13d7a5b16dda67bba7f661d0fd","0.000192042286039276","No"
